275701 2757 129 159 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
275702 2757 31 60 -7 107 134 156 -7 -7 -7 -7 -7 -7 -7 -7 -7
275703 2757 -7 -7 -7 -7 -7 20 45 69 -7 -7 -7 -7 -7 -7 -7
275801 2758 50 80 -7 -7 150 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
275802 2758 -7 17 -7 -7 87 -7 -7 163 -7 -7 -7 -7 -7 -7 -7
276901 2769 58 87 112 133 158 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
276902 2769 35 64 89 110 135 156 -7 -7 -7 -7 -7 -7 -7 -7 -7
276903 2769 -7 -7 20 41 66 87 111 137 160 -7 -7 -7 -7 -7 -7
277001 2770 24 54 80 102 126 149 171 -7 -7 -7 -7 -7 -7 -7 -7
277002 2770 -7 -7 -7 16 40 63 86 115 137 161 -7 -7 -7 -7 -7
277003 2770 -7 -7 -7 16 40 63 86 115 137 161 -7 -7 -7 -7 -7
277101 2771 62 91 115 138 163 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
277102 2771 -7 13 37 60 85 107 129 156 -7 -7 -7 -7 -7 -7 -7
277103 2771 -7 -7 16 40 64 86 108 135 158 -7 -7 -7 -7 -7 -7
277501 2775 71 100 125 147 171 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
277502 2775 -7 -7 21 43 67 89 113 142 166 -7 -7 -7 -7 -7 -7
277503 2775 -7 -7 -7 -7 -7 4 27 55 79 101 125 151 173 -7 -7
277801 2778 86 114 141 162 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
277802 2778 -7 -7 -7 -7 27 50 73 100 123 146 170 -7 -7 -7 -7
277803 2778 -7 -7 -7 -7 7 30 53 80 103 126 150 173 -7 -7 -7
278101 2781 73 102 127 149 172 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
278102 2781 42 70 96 118 141 165 -7 -7 -7 -7 -7 -7 -7 -7 -7
278103 2781 8 36 62 84 107 131 155 -7 -7 -7 -7 -7 -7 -7 -7
278401 2784 3 33 58 79 105 128 153 -7 -7 -7 -7 -7 -7 -7 -7
278501 2785 71 98 126 147 171 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
278901 2789 90 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
278902 2789 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
278903 2789 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
279001 2790 7 34 60 82 104 130 154 -7 -7 -7 -7 -7 -7 -7 -7
279002 2790 7 34 60 82 104 130 154 -7 -7 -7 -7 -7 -7 -7 -7
279201 2792 83 112 138 160 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
279202 2792 43 72 98 120 144 166 -7 -7 -7 -7 -7 -7 -7 -7 -7
279203 2792 -7 22 47 70 94 116 140 165 -7 -7 -7 -7 -7 -7 -7
279501 2795 94 123 149 170 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
279502 2795 78 107 133 155 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
279503 2795 59 88 114 136 161 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
279504 2795 16 45 71 93 118 141 163 -7 -7 -7 -7 -7 -7 -7 -7
279601 2796 125 155 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
279602 2796 110 139 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
279603 2796 79 108 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
279604 2796 54 83 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
280401 2804 -7 -7 -7 21 44 68 91 116 140 165 -7 -7 -7 -7 -7
280402 2804 -7 -7 -7 -7 6 29 52 78 101 127 147 -7 -7 -7 -7
280801 2808 36 65 91 112 137 160 -7 -7 -7 -7 -7 -7 -7 -7 -7
280802 2808 -7 -7 -7 -7 5 28 52 77 99 125 144 167 -7 -7 -7
280803 2808 -7 -7 -7 -7 -7 -7 -7 24 46 72 91 114 138 170 -7
280901 2809 67 95 122 144 167 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
280902 2809 29 58 84 106 129 153 -7 -7 -7 -7 -7 -7 -7 -7 -7
281001 2810 -7 -7 -7 -7 -7 -7 20 47 70 97 115 138 161 -7 -7
281401 2814 -7 12 38 61 88 -7 -7 157 -7 -7 -7 -7 -7 -7 -7
281402 2814 -7 -7 1 24 51 -7 -7 121 143 170 -7 -7 -7 -7 -7
281701 2817 68 96 122 146 170 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
281702 2817 55 83 109 133 157 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
281703 2817 18 46 72 96 120 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
281801 2818 -7 21 47 69 93 117 141 165 -7 -7 -7 -7 -7 -7 -7
281802 2818 -7 -7 -7 16 39 63 87 111 135 159 -7 -7 -7 -7 -7
281901 2819 84 115 138 160 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
281902 2819 47 77 100 123 147 169 -7 -7 -7 -7 -7 -7 -7 -7 -7
282201 2822 159 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
282202 2822 46 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
282301 2823 24 53 78 102 125 149 173 -7 -7 -7 -7 -7 -7 -7 -7
282302 2823 -7 14 38 62 85 109 134 158 -7 -7 -7 -7 -7 -7 -7
282601 2826 -7 -7 10 35 59 80 104 131 152 -7 -7 -7 -7 -7 -7
282602 2826 -7 -7 -7 22 47 68 92 119 140 167 -7 -7 -7 -7 -7
282603 2826 -7 -7 -7 5 29 50 74 101 123 148 169 -7 -7 -7 -7
282801 2828 76 103 128 151 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
282802 2828 59 86 111 134 157 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
282803 2828 43 70 95 117 141 166 -7 -7 -7 -7 -7 -7 -7 -7 -7
282901 2829 -7 1 -7 50 74 97 122 145 168 -7 -7 -7 -7 -7 -7
282902 2829 -7 -7 -7 37 60 84 109 132 155 -7 -7 -7 -7 -7 -7
283401 2834 88 116 141 166 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
283402 2834 65 93 118 142 167 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
283403 2834 -7 -7 -7 -7 -7 -7 -7 12 33 -7 -7 -7 -7 -7 -7
283501 2835 21 50 74 99 123 147 168 -7 -7 -7 -7 -7 -7 -7 -7
283502 2835 -7 16 40 65 89 112 134 -7 -7 -7 -7 -7 -7 -7 -7
284101 2841 40 69 94 117 141 166 -7 -7 -7 -7 -7 -7 -7 -7 -7
284102 2841 9 37 63 86 110 134 158 -7 -7 -7 -7 -7 -7 -7 -7
284103 2841 -7 7 32 55 80 104 127 152 -7 -7 -7 -7 -7 -7 -7
285001 2850 -7 -7 -7 -7 -7 -7 10 35 60 84 106 128 150 -7 -7
285002 2850 -7 -7 -7 -7 -7 -7 -7 10 35 59 80 102 125 158 -7
285501 2855 15 43 68 91 115 137 163 -7 -7 -7 -7 -7 -7 -7 -7
285502 2855 -7 20 45 67 92 114 139 164 -7 -7 -7 -7 -7 -7 -7
285503 2855 -7 -7 -7 12 36 59 84 108 131 156 -7 -7 -7 -7 -7
286401 2864 -7 -7 -7 -7 -7 -7 5 29 54 80 99 122 145 -7 -7
286901 2869 -7 -7 -7 -7 -7 12 37 -7 -7 -7 -7 -7 -7 -7 -7
287701 2877 -7 -7 -7 18 42 64 89 114 137 162 -7 -7 -7 -7 -7
287702 2877 -7 -7 -7 -7 -7 2 27 52 75 100 120 143 -7 -7 -7
287801 2878 140 168 194 215 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
287802 2878 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
287803 2878 58 87 112 133 157 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
287804 2878 29 58 83 104 127 152 -7 -7 -7 -7 -7 -7 -7 -7 -7
287805 2878 -7 -7 16 37 61 85 108 134 158 -7 -7 -7 -7 -7 -7
287806 2878 -7 -7 -7 13 36 60 83 109 133 155 -7 -7 -7 -7 -7
287901 2879 27 55 80 103 128 152 -7 -7 -7 -7 -7 -7 -7 -7 -7
287902 2879 -7 -7 -7 12 37 61 -7 -7 134 -7 -7 -7 -7 -7 -7
288001 2880 11 38 65 86 110 136 156 -7 -7 -7 -7 -7 -7 -7 -7
288002 2880 -7 -7 -7 15 39 64 85 112 -7 -7 -7 -7 -7 -7 -7
288301 2883 -7 -7 7 30 55 76 99 127 150 -7 -7 -7 -7 -7 -7
288302 2883 -7 -7 -7 -7 -7 19 42 70 93 118 142 -7 -7 -7 -7
288303 2883 -7 -7 -7 -7 -7 -7 8 35 58 83 108 -7 149 -7 -7
288501 2885 25 53 81 102 126 149 172 -7 -7 -7 -7 -7 -7 -7 -7
288502 2885 -7 22 48 70 93 117 139 165 -7 -7 -7 -7 -7 -7 -7
288503 2885 -7 -7 -7 -7 14 37 60 86 109 133 154 -7 -7 -7 -7
288601 2886 113 144 167 189 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
288602 2886 113 144 167 189 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
288603 2886 95 126 150 171 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
288701 2887 -7 -7 -7 17 43 64 90 116 141 -7 -7 -7 -7 -7 -7
288901 2889 -7 -7 -7 -7 -7 -7 -7 -7 -7 17 38 61 81 117 140
288902 2889 -7 -7 -7 -7 -7 -7 -7 -7 -7 1 22 45 65 101 124
289201 2892 -7 -7 -7 -7 -7 18 42 68 92 116 137 160 -7 -7 -7
289202 2892 -7 -7 -7 -7 -7 -7 9 34 59 82 104 126 149 -7 -7
289203 2892 -7 -7 -7 -7 -7 -7 -7 -7 20 44 65 88 110 144 170
289401 2894 -7 -7 -7 -7 -7 -7 14 -7 59 87 106 129 158 -7 -7
289402 2894 -7 -7 -7 -7 -7 -7 -7 -7 43 70 89 112 141 171 -7
289403 2894 -7 -7 -7 -7 -7 -7 -7 -7 -7 13 32 55 84 114 141
290001 2900 -7 -7 3 25 49 72 95 122 147 169 -7 -7 -7 -7 -7
290002 2900 -7 -7 -7 3 27 50 73 101 124 147 170 -7 -7 -7 -7
290201 2902 -7 -7 -7 24 46 69 93 119 143 169 -7 -7 -7 -7 -7
290202 2902 -7 -7 -7 -7 -7 16 39 66 89 113 133 156 -7 -7 -7
290801 2908 -7 -7 21 45 68 92 116 141 166 -7 -7 -7 -7 -7 -7
290802 2908 -7 -7 0 24 47 71 95 120 145 168 -7 -7 -7 -7 -7
290803 2908 -7 -7 -7 -7 -7 4 28 51 78 100 121 144 167 -7 -7
290901 2909 -7 26 53 78 100 122 145 171 -7 -7 -7 -7 -7 -7 -7
290902 2909 -7 -7 12 37 59 80 103 131 157 -7 -7 -7 -7 -7 -7
291001 2910 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 7 30 52 84 111
291002 2910 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 12 35 67 93
291101 2911 73 101 125 148 173 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
291102 2911 -7 11 35 60 83 104 -7 -7 -7 -7 -7 -7 -7 -7 -7
291103 2911 -7 -7 -7 10 32 54 78 -7 -7 152 -7 -7 -7 -7 -7
291104 2911 -7 -7 -7 -7 12 33 58 -7 -7 132 149 -7 -7 -7 -7
291801 2918 -7 19 44 67 92 114 137 163 -7 -7 -7 -7 -7 -7 -7
291802 2918 -7 -7 22 46 70 92 116 139 164 -7 -7 -7 -7 -7 -7
291901 2919 -7 -7 -7 -7 -7 1 22 48 71 -7 118 141 163 -7 -7
292601 2926 -7 17 38 63 89 110 133 160 -7 -7 -7 -7 -7 -7 -7
292602 2926 -7 -7 15 41 66 87 -7 137 -7 -7 -7 -7 -7 -7 -7
292603 2926 -7 -7 -7 0 25 46 70 96 -7 -7 -7 -7 -7 -7 -7
292604 2926 -7 -7 -7 -7 -7 18 42 68 -7 -7 -7 -7 -7 -7 -7
292801 2928 -7 -7 -7 22 45 68 91 118 141 165 -7 -7 -7 -7 -7
292802 2928 -7 -7 -7 -7 20 43 65 92 116 139 160 -7 -7 -7 -7
293001 2930 -7 4 28 51 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
293401 2934 -7 -7 34 57 -7 103 130 -7 -7 -7 -7 -7 -7 -7 -7
293402 2934 -7 -7 20 43 -7 88 117 -7 -7 -7 -7 -7 -7 -7 -7
293403 2934 -7 -7 -7 17 -7 63 91 -7 -7 -7 -7 -7 -7 -7 -7
293501 2935 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
293502 2935 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
293601 2936 -7 -7 4 26 50 73 98 123 145 171 -7 -7 -7 -7 -7
293801 2938 -7 -7 -7 -7 18 41 65 90 113 138 159 -7 -7 -7 -7
294301 2943 -7 -7 -7 -7 -7 -7 33 -7 83 107 130 -7 -7 -7 -7
294302 2943 -7 -7 -7 -7 -7 -7 13 -7 63 88 111 -7 -7 -7 -7
294303 2943 -7 -7 -7 -7 -7 -7 -7 -7 26 50 74 -7 -7 -7 -7
294601 2946 -7 -7 -7 -7 11 34 57 84 108 133 152 -7 -7 -7 -7
294602 2946 -7 -7 -7 -7 -7 3 25 53 76 101 120 143 167 -7 -7
294801 2948 53 81 106 128 152 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
294802 2948 31 59 84 106 130 155 -7 -7 -7 -7 -7 -7 -7 -7 -7
294803 2948 6 34 59 81 105 130 152 -7 -7 -7 -7 -7 -7 -7 -7
294804 2948 -7 -7 -7 14 38 63 85 112 134 157 -7 -7 -7 -7 -7
294901 2949 -7 27 52 73 97 121 145 172 -7 -7 -7 -7 -7 -7 -7
294902 2949 -7 12 38 60 84 108 132 158 -7 -7 -7 -7 -7 -7 -7
294903 2949 -7 -7 11 33 57 80 105 131 153 -7 -7 -7 -7 -7 -7
294904 2949 -7 -7 -7 -7 -7 7 31 57 80 103 123 147 -7 -7 -7
295201 2952 -7 -7 -7 22 47 69 91 118 142 166 -7 -7 -7 -7 -7
295501 2955 -7 -7 -7 -7 -7 -7 19 47 71 95 114 137 160 -7 -7
295502 2955 -7 -7 -7 -7 -7 -7 -7 26 51 74 93 116 139 172 -7
295901 2959 -7 -7 -7 -7 -7 -7 19 46 68 92 113 136 159 -7 -7
295902 2959 -7 -7 -7 -7 -7 -7 -7 22 45 69 90 113 136 170 -7
295903 2959 -7 -7 -7 -7 -7 -7 -7 -7 5 29 50 73 96 130 154
296101 2961 7 36 61 84 108 131 -7 -7 -7 -7 -7 -7 -7 -7 -7
296102 2961 -7 14 38 63 85 108 -7 157 -7 -7 -7 -7 -7 -7 -7
296103 2961 -7 -7 -7 -7 -7 -7 -7 23 46 69 90 114 135 168 -7
296401 2964 -7 -7 -7 -7 -7 12 32 59 81 108 126 148 -7 -7 -7
296402 2964 -7 -7 -7 -7 -7 -7 -7 -7 -7 18 37 59 83 116 142
296901 2969 45 -7 -7 -7 148 171 -7 -7 -7 -7 -7 -7 -7 -7 -7
297001 2970 64 96 116 140 164 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
297002 2970 50 76 101 126 149 175 -7 -7 -7 -7 -7 -7 -7 -7 -7
297003 2970 28 54 80 104 127 153 -7 -7 -7 -7 -7 -7 -7 -7 -7
297801 2978 22 50 77 98 121 145 170 -7 -7 -7 -7 -7 -7 -7 -7
297802 2978 -7 1 29 49 73 96 121 145 169 -7 -7 -7 -7 -7 -7
297901 2979 -7 -7 -7 10 37 -7 81 109 132 156 -7 -7 -7 -7 -7
297902 2979 -7 -7 -7 -7 -7 -7 41 70 93 117 137 158 -7 -7 -7
297903 2979 -7 -7 -7 -7 -7 -7 -7 10 34 58 78 99 129 159 -7
298301 2983 -7 -7 -7 16 39 62 84 110 134 160 -7 -7 -7 -7 -7
298302 2983 -7 -7 -7 -7 -7 5 27 52 76 103 -7 154 169 -7 -7
299001 2990 -7 -7 -7 -7 7 28 50 76 100 125 145 168 -7 -7 -7
299002 2990 -7 -7 -7 -7 -7 -7 6 32 56 81 101 125 147 -7 -7
299301 2993 9 37 62 86 109 131 155 -7 -7 -7 -7 -7 -7 -7 -7
299302 2993 -7 -7 24 48 70 93 117 143 -7 -7 -7 -7 -7 -7 -7
299501 2995 4 30 55 77 101 125 147 172 -7 -7 -7 -7 -7 -7 -7
300401 3004 132 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
300402 3004 105 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
300403 3004 14 -7 -7 -7 117 -7 159 -7 -7 -7 -7 -7 -7 -7 -7
300404 3004 -7 -7 -7 -7 68 -7 111 139 158 -7 -7 -7 -7 -7 -7
300701 3007 36 66 89 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
301001 3010 -7 -7 6 29 53 76 100 128 -7 177 -7 -7 -7 -7 -7
301101 3011 -7 -7 18 41 64 88 112 136 160 -7 -7 -7 -7 -7 -7
301102 3011 -7 -7 -7 -7 19 43 67 90 115 139 160 -7 -7 -7 -7
301201 3012 -7 -7 -7 3 26 48 72 98 123 147 -7 -7 -7 -7 -7
301301 3013 -7 1 25 -7 -7 97 124 -7 -7 -7 -7 -7 -7 -7 -7
301302 3013 -7 -7 -7 -7 -7 55 82 -7 -7 -7 -7 -7 -7 -7 -7
301303 3013 -7 -7 -7 -7 0 20 47 -7 -7 -7 148 -7 -7 -7 -7
301401 3014 -7 -7 23 45 67 92 114 138 163 -7 -7 -7 -7 -7 -7
302001 3020 -7 -7 -7 13 38 58 82 107 130 155 -7 -7 -7 -7 -7
302101 3021 126 157 181 204 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
302102 3021 104 135 158 182 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
302103 3021 -7 -7 -7 19 43 65 87 -7 136 161 -7 -7 -7 -7 -7
302104 3021 -7 -7 -7 -7 -7 -7 3 -7 52 77 98 121 144 175 -7
302301 3023 -7 -7 12 38 63 85 106 131 156 -7 -7 -7 -7 -7 -7
302302 3023 -7 -7 -7 2 26 49 70 94 118 144 164 -7 -7 -7 -7
302501 3025 40 70 94 118 142 167 -7 -7 -7 -7 -7 -7 -7 -7 -7
302502 3025 25 54 79 102 127 151 174 -7 -7 -7 -7 -7 -7 -7 -7
302701 3027 118 146 171 194 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
302702 3027 55 83 108 131 155 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
302703 3027 -7 12 38 60 85 108 130 -7 -7 -7 -7 -7 -7 -7 -7
302704 3027 -7 -7 -7 20 44 65 89 -7 -7 164 -7 -7 -7 -7 -7
303501 3035 65 94 122 145 169 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
303502 3035 -7 -7 -7 20 45 65 87 115 137 162 -7 -7 -7 -7 -7
303503 3035 -7 -7 -7 5 29 49 71 99 121 146 166 -7 -7 -7 -7
303504 3035 -7 -7 -7 -7 16 36 61 87 109 134 154 -7 -7 -7 -7
303505 3035 -7 -7 -7 -7 -7 -7 12 39 62 87 107 130 153 -7 -7
303601 3036 88 117 142 165 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
303602 3036 72 100 126 149 174 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
303801 3038 52 85 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
303802 3038 38 71 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
303803 3038 -7 2 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304101 3041 132 161 -7 211 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304102 3041 75 105 130 154 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304103 3041 -7 1 26 51 74 95 120 145 169 -7 -7 -7 -7 -7 -7
304104 3041 -7 -7 5 30 53 74 99 123 148 170 -7 -7 -7 -7 -7
304201 3042 -7 20 43 67 90 114 139 163 -7 -7 -7 -7 -7 -7 -7
304301 3043 -7 10 34 58 82 105 128 -7 -7 -7 -7 -7 -7 -7 -7
304302 3043 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 85 111 135 166 -7
304501 3045 115 145 167 192 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304502 3045 99 129 151 176 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304503 3045 55 85 107 132 155 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304504 3045 -7 28 50 75 98 120 143 171 -7 -7 -7 -7 -7 -7 -7
304601 3046 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304602 3046 132 161 185 209 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304603 3046 89 116 142 166 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304604 3046 75 103 128 152 175 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304605 3046 8 37 61 85 108 134 153 -7 -7 -7 -7 -7 -7 -7 -7
304701 3047 107 135 160 184 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304702 3047 89 117 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
304801 3048 -7 15 40 65 88 113 135 -7 -7 -7 -7 -7 -7 -7 -7
304802 3048 -7 -7 0 25 49 74 96 -7 -7 -7 -7 -7 -7 -7 -7
304901 3049 -7 -7 5 28 54 77 99 -7 151 175 -7 -7 -7 -7 -7
304902 3049 -7 -7 -7 -7 3 25 47 -7 99 123 145 -7 -7 -7 -7
305101 3051 81 111 136 158 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
305102 3051 64 93 118 140 164 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
305103 3051 -7 -7 -7 -7 -7 -7 12 38 58 84 105 132 155 -7 -7
305301 3053 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
305401 3054 -7 -7 23 50 71 96 -7 147 170 -7 -7 -7 -7 -7 -7
305402 3054 -7 -7 -7 21 46 71 -7 123 146 167 -7 -7 -7 -7 -7
305403 3054 -7 -7 -7 -7 34 59 -7 111 132 155 -7 -7 -7 -7 -7
305701 3057 111 140 164 188 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
305702 3057 53 140 105 130 154 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
305801 3058 99 131 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
305802 3058 63 96 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
305803 3058 44 76 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
305804 3058 -7 10 33 58 80 104 128 155 -7 -7 -7 -7 -7 -7 -7
305805 3058 -7 -7 -7 12 34 58 82 109 130 154 -7 -7 -7 -7 -7
306101 3061 -7 -7 -7 2 31 51 77 -7 127 148 171 -7 -7 -7 -7
306601 3066 82 111 134 158 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
306602 3066 9 38 61 84 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
306801 3068 -7 -7 166 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
306802 3068 -7 -7 110 -7 156 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
306901 3069 41 -7 -7 118 145 163 -7 -7 -7 -7 -7 -7 -7 -7 -7
306902 3069 -7 -7 -7 65 92 110 135 160 -7 -7 -7 -7 -7 -7 -7
307301 3073 -7 -7 -7 -7 2 25 52 73 97 121 144 168 -7 -7 -7
307302 3073 -7 -7 -7 -7 -7 -7 -7 6 30 54 77 100 124 159 -7
307401 3074 13 43 67 92 -7 139 164 -7 -7 -7 -7 -7 -7 -7 -7
307402 3074 -7 -7 14 39 61 86 111 -7 157 -7 -7 -7 -7 -7 -7
307403 3074 -7 -7 -7 -7 16 40 65 88 110 -7 -7 -7 -7 -7 -7
307501 3075 65 95 117 140 164 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
307801 3078 32 61 85 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
307802 3078 -7 9 33 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
307901 3079 11 41 65 88 112 134 161 -7 -7 -7 -7 -7 -7 -7 -7
308001 3080 -7 -7 11 34 59 82 108 133 157 -7 -7 -7 -7 -7 -7
308101 3081 13 41 67 89 113 135 160 -7 -7 -7 -7 -7 -7 -7 -7
308501 3085 -7 -7 -7 -7 -7 3 26 50 76 99 121 143 167 -7 -7
309301 3093 22 51 75 97 123 145 169 -7 -7 -7 -7 -7 -7 -7 -7
309302 3093 -7 19 42 65 91 112 137 163 -7 -7 -7 -7 -7 -7 -7
309501 3095 117 149 172 197 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
309502 3095 83 114 138 162 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
309601 3096 37 67 92 116 139 161 -7 -7 -7 -7 -7 -7 -7 -7 -7
309602 3096 1 31 55 80 103 125 149 -7 -7 -7 -7 -7 -7 -7 -7
309801 3098 -7 26 51 73 97 120 144 167 -7 -7 -7 -7 -7 -7 -7
309802 3098 -7 -7 -7 17 41 64 88 112 137 161 -7 -7 -7 -7 -7
309901 3099 -7 -7 -7 -7 8 32 56 80 104 128 150 -7 -7 -7 -7
309902 3099 -7 -7 -7 -7 -7 -7 7 32 56 79 101 123 147 -7 -7
310101 3101 34 66 89 112 137 160 -7 -7 -7 -7 -7 -7 -7 -7 -7
310102 3101 14 46 69 92 117 139 161 -7 -7 -7 -7 -7 -7 -7 -7
310103 3101 -7 19 44 67 91 113 135 161 -7 -7 -7 -7 -7 -7 -7
310501 3105 67 96 121 143 167 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
310502 3105 -7 7 31 53 77 100 123 149 175 -7 -7 -7 -7 -7 -7
310601 3106 -7 -7 -7 -7 -7 -7 -7 -7 15 38 60 81 103 136 163
310701 3107 -7 0 24 47 71 94 119 143 169 -7 -7 -7 -7 -7 -7
310702 3107 -7 -7 -7 -7 -7 -7 -7 -7 -7 8 27 50 74 106 133
310801 3108 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
310802 3108 9 40 63 84 109 132 157 -7 -7 -7 -7 -7 -7 -7 -7
310803 3108 -7 -7 -7 3 28 52 76 101 124 147 168 -7 -7 -7 -7
310901 3109 -7 -7 -7 -7 -7 -7 9 33 58 83 104 126 148 -7 -7
311101 3111 9 39 63 88 111 133 156 -7 -7 -7 -7 -7 -7 -7 -7
311102 3111 -7 -7 18 42 65 88 111 137 160 -7 -7 -7 -7 -7 -7
311301 3113 70 99 124 147 171 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7
311302 3113 43 74 97 120 144 168 -7 -7 -7 -7 -7 -7 -7 -7 -7
311501 3115 -7 -7 -7 -7 -7 -7 4 29 55 76 98 123 150 179 -7
311701 3117 -7 -7 -7 12 40 61 81 109 -7 -7 -7 -7 -7 -7 -7
311702 3117 -7 -7 -7 -7 -7 1 21 49 -7 -7 122 -7 -7 -7 -7
311801 3118 -7 -7 -7 -7 -7 7 30 55 80 104 127 151 -7 -7 -7
