"CPUBID","MPUBID","MS860140","MS860141","MS880257","MS880258","MS900321","MS920321","MS940329","MS960327","MS981A18","HOME-A18","HOME-A18","HOME-A18","MS-HOME-A18","MS-HOME-A18","MS-HOME-A18","MS-HOME-A18","VERSION_R26"
1040102,10401,-7,-7,-7,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1040103,10401,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1040601,10406,-7,-7,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1040602,10406,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1040603,10406,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1040901,10409,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1040902,10409,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041101,10411,-7,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041501,10415,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041502,10415,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041503,10415,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041504,10415,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041505,10415,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041506,10415,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041507,10415,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041801,10418,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041802,10418,0,-7,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041803,10418,-7,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1041901,10419,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042001,10420,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042002,10420,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042003,10420,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042101,10421,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042102,10421,-7,-7,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042201,10422,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042202,10422,-7,-7,-7,-7,-7,-7,-7,-7,7,-7,-7,-7,-7,-7,-7,-7,458
1042701,10427,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042702,10427,-7,-7,0,-7,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042801,10428,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042802,10428,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042803,10428,-7,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042901,10429,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042902,10429,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1042903,10429,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1043301,10433,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1043302,10433,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1043601,10436,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1043602,10436,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1044301,10443,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1044302,10443,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,458
1044401,10444,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1044402,10444,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1044501,10445,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1044502,10445,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1044601,10446,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1044602,10446,-7,-7,1,5,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1044603,10446,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1044801,10448,-7,-7,-7,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1044802,10448,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,-7,-7,-7,-7,-7,458
1045001,10450,-7,-7,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1045002,10450,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1045101,10451,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1045102,10451,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1045103,10451,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1045201,10452,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1045202,10452,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1045801,10458,0,-7,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1045802,10458,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1046501,10465,0,-7,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1046701,10467,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1046702,10467,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1047501,10475,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1047502,10475,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1047503,10475,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1047701,10477,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1047702,10477,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1047703,10477,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1047704,10477,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1047705,10477,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1047801,10478,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048001,10480,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048002,10480,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048003,10480,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048101,10481,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048102,10481,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048103,10481,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048401,10484,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048402,10484,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048403,10484,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048404,10484,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048405,10484,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048501,10485,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048502,10485,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048601,10486,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048602,10486,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1048603,10486,-7,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1049101,10491,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1049102,10491,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1049401,10494,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1049402,10494,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1049601,10496,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1049801,10498,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050001,10500,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050002,10500,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,458
1050201,10502,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050202,10502,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050203,10502,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050401,10504,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050402,10504,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050601,10506,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050602,10506,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050603,10506,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050604,10506,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050605,10506,-7,-7,-7,-7,-7,-7,0,5,-7,-7,-7,-7,-7,-7,-7,-7,458
1050701,10507,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050702,10507,-7,-7,0,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1050703,10507,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1051101,10511,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1051102,10511,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1051103,10511,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1051201,10512,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1051202,10512,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1051203,10512,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1051401,10514,-7,-7,-7,-7,-7,-7,-7,-7,-7,5,-7,-7,-7,-7,-7,-7,458
1051601,10516,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1051602,10516,-7,-7,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1051801,10518,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1051802,10518,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1052101,10521,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1052102,10521,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1052103,10521,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1052104,10521,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1052105,10521,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1052601,10526,-7,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,-7,-7,-7,-7,458
1052602,10526,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,-7,-7,-7,-7,458
1052801,10528,-7,-7,-7,-7,-7,-7,-7,0,5,-7,-7,-7,-7,-7,-7,-7,458
1052802,10528,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,458
1052901,10529,0,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053001,10530,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053002,10530,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053003,10530,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053004,10530,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053201,10532,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053202,10532,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053203,10532,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053204,10532,-7,-7,-7,-7,-7,-7,-7,0,1,-7,-7,-7,-7,-7,-7,-7,458
1053301,10533,1,10,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053401,10534,-7,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053402,10534,-7,-7,-7,-7,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053403,10534,-7,-7,-7,-7,0,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053404,10534,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053501,10535,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053502,10535,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053701,10537,-7,-7,-7,-7,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053801,10538,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053802,10538,0,-7,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053803,10538,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1053804,10538,-7,-7,-7,-7,-7,-7,-7,2,-7,-7,-7,-7,-7,-7,-7,-7,458
1053901,10539,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1054201,10542,-7,-7,-7,-7,-7,0,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1054202,10542,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,458
1054203,10542,-7,-7,-7,-7,-7,-7,-7,-7,0,1,-7,-7,-7,-7,-7,-7,458
1054204,10542,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,458
1054301,10543,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1054302,10543,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1054303,10543,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1054401,10544,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1054402,10544,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1054601,10546,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1054602,10546,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1054603,10546,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1055001,10550,-7,-7,-7,-7,-7,-7,-7,0,10,-7,-7,-7,-7,-7,-7,-7,458
1055101,10551,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,458
1055401,10554,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1055801,10558,0,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1055802,10558,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1055803,10558,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1055901,10559,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1056401,10564,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1056402,10564,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1056403,10564,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1056501,10565,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1056502,10565,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1056503,10565,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1056504,10565,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,-7,-7,-7,458
1056901,10569,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1056902,10569,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1057201,10572,-7,-7,-7,-7,-7,-7,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1057301,10573,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1057302,10573,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1057303,10573,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1057701,10577,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1057702,10577,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1057703,10577,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1057901,10579,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1057902,10579,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1057903,10579,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058101,10581,1,1,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058102,10581,-7,-7,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058103,10581,-7,-7,-7,-7,-7,0,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058201,10582,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058202,10582,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058203,10582,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058601,10586,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058602,10586,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058603,10586,1,7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058604,10586,1,7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058801,10588,1,3,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1058901,10589,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1059001,10590,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1059002,10590,-7,-7,0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1059201,10592,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1059401,10594,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1059402,10594,1,4,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1059701,10597,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1059702,10597,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1059901,10599,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1059902,10599,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1061501,10615,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1061502,10615,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1061801,10618,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1061802,10618,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1062101,10621,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1062102,10621,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1062201,10622,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1062601,10626,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1062701,10627,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1062801,10628,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1062802,10628,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1063401,10634,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1063402,10634,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1063403,10634,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1063601,10636,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1064901,10649,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1064902,10649,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1065001,10650,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1065101,10651,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1065201,10652,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1065301,10653,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1067401,10674,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1067402,10674,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1067601,10676,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1067701,10677,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068001,10680,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068002,10680,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068201,10682,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068301,10683,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068401,10684,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068501,10685,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068502,10685,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068503,10685,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068701,10687,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068702,10687,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068801,10688,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1068901,10689,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
1069101,10691,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,458
