245002 2450 3 1 1980 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
245401 2454 3 1 1988 -7 37 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
245402 2454 3 1 1990 -7 -7 -7 17 -7 -7 -7 -7 -7 -7 -7 -7 458
245701 2457 3 2 1986 -7 27 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
245801 2458 3 2 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
245802 2458 3 2 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
245901 2459 3 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
245902 2459 3 2 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
245903 2459 3 1 1988 -7 -7 23 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
246201 2462 3 2 1985 29 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
246202 2462 3 2 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
247101 2471 3 1 1985 41 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
247401 2474 3 1 1976 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
247402 2474 3 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
247801 2478 3 1 1984 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
247802 2478 3 2 1986 -7 26 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248001 2480 3 2 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248002 2480 3 2 1985 33 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248201 2482 3 2 1976 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248202 2482 3 1 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248203 2482 3 1 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248204 2482 3 1 1987 -7 28 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248301 2483 3 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248302 2483 3 2 1994 -7 -7 -7 -7 35 -7 -7 -7 -7 -7 -7 -7 458
248401 2484 3 1 1984 23 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248402 2484 3 2 1996 -7 -7 -7 -7 -7 -7 18 -7 -7 -7 -7 -7 458
248403 2484 3 2 1997 -7 -7 -7 -7 -7 -7 22 -7 -7 -7 -7 -7 458
248404 2484 3 2 2002 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248501 2485 3 1 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248801 2488 3 2 1975 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248802 2488 3 1 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248803 2488 3 1 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
248804 2488 3 2 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
249201 2492 3 2 1988 -7 34 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
249202 2492 3 1 1990 -7 -7 25 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
249203 2492 3 2 1992 -7 -7 -7 -7 18 -7 -7 -7 -7 -7 -7 -7 458
249204 2492 3 2 1995 -7 -7 -7 -7 -7 28 -7 -7 -7 -7 -7 -7 458
249205 2492 3 1 1999 -7 -7 -7 -7 -7 -7 -7 26 -7 -7 -7 -7 458
249601 2496 3 1 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
249901 2499 3 1 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
249902 2499 3 1 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
250001 2500 3 1 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
250101 2501 3 2 1985 25 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
250301 2503 3 1 1999 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
250501 2505 3 2 1976 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
250502 2505 3 1 1985 33 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
250701 2507 3 2 1984 25 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
250702 2507 3 2 1988 -7 -7 21 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
251001 2510 3 2 1990 -7 -7 19 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
251002 2510 3 2 1994 -7 -7 -7 -7 -7 17 -7 -7 -7 -7 -7 -7 458
251003 2510 3 1 1998 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
251101 2511 3 1 1994 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
251401 2514 3 1 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
251402 2514 3 2 1988 -7 -7 21 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
251501 2515 3 1 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
251502 2515 3 1 1988 -7 41 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
251503 2515 3 2 1992 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
251901 2519 3 1 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252101 2521 3 1 1987 -7 36 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252102 2521 3 2 1992 -7 -7 -7 22 -7 -7 -7 -7 -7 -7 -7 -7 458
252301 2523 3 2 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252302 2523 3 2 1980 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252303 2523 3 1 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252501 2525 3 1 1975 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252502 2525 3 2 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252503 2525 3 1 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252801 2528 3 1 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252802 2528 3 2 1985 27 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252901 2529 3 1 1987 -7 42 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
252902 2529 3 1 1991 -7 -7 -7 36 -7 -7 -7 -7 -7 -7 -7 -7 458
253001 2530 3 1 1990 -7 -7 -7 19 -7 -7 -7 -7 -7 -7 -7 -7 458
253002 2530 3 2 1996 -7 -7 -7 -7 -7 -7 21 -7 -7 -7 -7 -7 458
253101 2531 3 2 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
253102 2531 3 2 1988 -7 29 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
253103 2531 3 2 1989 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
253104 2531 3 1 1990 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
253301 2533 3 2 1992 -7 -7 -7 32 -7 -7 -7 -7 -7 -7 -7 -7 458
253601 2536 3 1 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
253602 2536 3 1 1978 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
253603 2536 3 2 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
253604 2536 3 2 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
253801 2538 3 2 1986 43 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
253802 2538 3 1 1988 -7 52 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
253803 2538 3 2 1993 -7 -7 -7 -7 22 -7 -7 -7 -7 -7 -7 -7 458
254201 2542 3 1 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
254202 2542 3 1 1991 -7 -7 -7 25 -7 -7 -7 -7 -7 -7 -7 -7 458
254401 2544 3 2 1985 35 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
254402 2544 3 1 1989 -7 -7 21 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
254901 2549 3 2 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
254902 2549 3 2 1990 -7 -7 17 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
254903 2549 3 1 1996 -7 -7 -7 -7 -7 -7 21 -7 -7 -7 -7 -7 458
255101 2551 3 2 1989 -7 -7 33 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
255201 2552 3 1 1989 -7 -7 21 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
255202 2552 3 1 1995 -7 -7 -7 -7 -7 20 -7 -7 -7 -7 -7 -7 458
255401 2554 3 2 1985 29 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
255801 2558 1 2 1995 -7 -7 -7 -7 -7 24 -7 -7 -7 -7 -7 -7 458
255802 2558 1 2 1997 -7 -7 -7 -7 -7 -7 21 -7 -7 -7 -7 -7 458
255803 2558 1 2 2000 -7 -7 -7 -7 -7 -7 -7 -3 -7 -7 -7 -7 458
255901 2559 3 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
255902 2559 3 1 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
255903 2559 3 2 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256001 2560 3 1 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256002 2560 3 2 1985 34 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256003 2560 3 1 1987 -7 37 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256401 2564 3 2 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256402 2564 3 2 1984 26 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256403 2564 3 2 1987 -7 27 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256404 2564 3 2 1988 -7 31 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256501 2565 3 2 1987 -7 -3 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256502 2565 3 1 1989 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256503 2565 3 1 1992 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256601 2566 3 2 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256701 2567 3 1 1992 -7 -7 -7 -7 15 -7 -7 -7 -7 -7 -7 -7 458
256901 2569 3 2 1984 28 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256902 2569 3 2 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
256903 2569 3 2 2001 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
257001 2570 3 1 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
257002 2570 3 2 1987 -7 32 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
257301 2573 3 2 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
257701 2577 3 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
257702 2577 3 2 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
258001 2580 3 2 1988 -7 -7 14 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
258501 2585 3 1 2000 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
258801 2588 3 1 1989 -7 -7 21 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
259101 2591 3 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
259201 2592 3 2 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
259601 2596 3 1 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
259901 2599 3 1 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
259902 2599 3 2 1984 25 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
259903 2599 3 1 1986 32 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
260501 2605 3 2 1985 36 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
260601 2606 3 1 1987 -7 30 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
260602 2606 3 2 1989 -7 -7 13 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
260701 2607 3 1 1989 -7 -7 21 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
260702 2607 3 2 1991 -7 -7 -7 22 -7 -7 -7 -7 -7 -7 -7 -7 458
260801 2608 3 2 1989 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
261501 2615 3 2 1985 39 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
261502 2615 3 1 1988 -7 37 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
261503 2615 3 1 1989 -7 -7 25 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
261504 2615 3 1 1998 -7 -7 -7 -7 -7 -7 -7 21 -7 -7 -7 -7 458
262301 2623 3 2 1980 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
262601 2626 3 1 1994 -7 -7 -7 -7 -7 18 -7 -7 -7 -7 -7 -7 458
262602 2626 3 2 1997 -7 -7 -7 -7 -7 -7 17 -7 -7 -7 -7 -7 458
262701 2627 3 1 1996 -7 -7 -7 -7 -7 20 -7 -7 -7 -7 -7 -7 458
262702 2627 3 2 2000 -7 -7 -7 -7 -7 -7 -7 22 -7 -7 -7 -7 458
262901 2629 3 1 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
263501 2635 3 1 1984 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
263601 2636 3 1 1997 -7 -7 -7 -7 -7 -7 15 -7 -7 -7 -7 -7 458
263801 2638 3 2 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
264001 2640 3 1 1976 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
264002 2640 3 1 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
264501 2645 1 2 1980 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
264502 2645 1 2 1985 23 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
264601 2646 1 1 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
264801 2648 1 2 1986 -7 31 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
264802 2648 1 2 1993 -7 -7 -7 -7 32 -7 -7 -7 -7 -7 -7 -7 458
265101 2651 1 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
265102 2651 1 2 1998 -7 -7 -7 -7 -7 -7 36 -7 -7 -7 -7 -7 458
265103 2651 1 1 1999 -7 -7 -7 -7 -7 -7 -7 24 -7 -7 -7 -7 458
265201 2652 1 1 1988 -7 29 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
265202 2652 1 1 1992 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
265401 2654 1 2 1984 33 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
265402 2654 1 2 1986 -7 26 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
265403 2654 1 2 1992 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
265501 2655 1 1 1988 -7 -7 28 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
265502 2655 1 1 1989 -7 -7 31 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
265503 2655 1 2 1990 -7 -7 -7 24 -7 -7 -7 -7 -7 -7 -7 -7 458
265504 2655 1 1 1992 -7 -7 -7 26 -7 -7 -7 -7 -7 -7 -7 -7 458
265505 2655 1 2 1993 -7 -7 -7 -7 27 -7 -7 -7 -7 -7 -7 -7 458
265506 2655 1 2 1996 -7 -7 -7 -7 -7 20 -7 -7 -7 -7 -7 -7 458
265507 2655 1 2 1998 -7 -7 -7 -7 -7 -7 28 -7 -7 -7 -7 -7 458
265901 2659 1 1 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
265902 2659 1 2 1988 -7 -7 -3 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266201 2662 1 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266202 2662 1 2 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266203 2662 1 1 1985 43 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266301 2663 1 2 1980 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266302 2663 1 2 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266303 2663 1 2 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266304 2663 1 1 1987 -7 35 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266305 2663 1 2 1991 -7 -7 -7 31 -7 -7 -7 -7 -7 -7 -7 -7 458
266306 2663 1 1 1994 -7 -7 -7 -7 24 -7 -7 -7 -7 -7 -7 -7 458
266307 2663 1 1 1996 -7 -7 -7 -7 -7 -7 -3 -7 -7 -7 -7 -7 458
266308 2663 1 2 1999 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266309 2663 1 2 2000 -7 -7 -7 -7 -7 -7 -7 27 -7 -7 -7 -7 458
266401 2664 1 1 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266901 2669 1 1 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
266902 2669 1 2 1991 -7 -7 -7 24 -7 -7 -7 -7 -7 -7 -7 -7 458
267001 2670 1 2 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267002 2670 1 1 1987 -7 31 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267201 2672 1 2 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267202 2672 1 2 1984 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267501 2675 1 1 1980 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267502 2675 1 1 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267503 2675 1 1 1993 -7 -7 -7 -7 27 -7 -7 -7 -7 -7 -7 -7 458
267504 2675 1 2 1996 -7 -7 -7 -7 -7 31 -7 -7 -7 -7 -7 -7 458
267701 2677 1 2 1986 -7 27 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267702 2677 1 1 1990 -7 -7 -3 28 -7 -7 -7 -7 -7 -7 -7 -7 458
267901 2679 1 1 1980 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267902 2679 1 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267903 2679 1 1 1985 35 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267904 2679 1 1 1987 -7 35 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267905 2679 1 1 1988 -7 40 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
267906 2679 1 2 1991 -7 -7 -7 31 -7 -7 -7 -7 -7 -7 -7 -7 458
268001 2680 3 2 1990 -7 -7 -7 20 -7 -7 -7 -7 -7 -7 -7 -7 458
268002 2680 3 1 1992 -7 -7 -7 26 -7 -7 -7 -7 -7 -7 -7 -7 458
268101 2681 1 1 1985 38 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
268102 2681 1 2 1992 -7 -7 -7 40 -7 -7 -7 -7 -7 -7 -7 -7 458
268103 2681 1 1 1996 -7 -7 -7 -7 -7 34 -7 -7 -7 -7 -7 -7 458
268104 2681 1 1 1999 -7 -7 -7 -7 -7 -7 -7 37 -7 -7 -7 -7 458
268301 2683 1 1 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
268302 2683 1 2 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
268303 2683 1 1 1985 26 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
268304 2683 1 2 1994 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
268305 2683 1 1 1997 -7 -7 -7 -7 -7 -7 22 -7 -7 -7 -7 -7 458
268901 2689 3 2 1989 -7 -7 28 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
268902 2689 3 1 1991 -7 -7 -7 30 -7 -7 -7 -7 -7 -7 -7 -7 458
269001 2690 1 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
269002 2690 1 1 1987 -7 42 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
269003 2690 1 2 1992 -7 -7 -7 -3 -7 -7 -7 -7 -7 -7 -7 -7 458
269101 2691 1 2 1986 -7 29 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
269102 2691 1 2 1989 -7 -7 30 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
269201 2692 1 1 1980 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
269202 2692 1 1 1985 39 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
269203 2692 1 2 2003 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
269801 2698 1 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
269901 2699 1 1 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
269902 2699 1 2 1997 -7 -7 -7 -7 -7 -7 16 -7 -7 -7 -7 -7 458
270001 2700 1 1 1989 -7 -7 21 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
270002 2700 1 1 1992 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
270101 2701 1 1 2001 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
270401 2704 1 1 1988 -7 34 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
270501 2705 1 2 1979 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
270502 2705 1 2 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
270503 2705 1 1 1999 -7 -7 -7 -7 -7 -7 -7 27 -7 -7 -7 -7 458
270601 2706 1 2 1991 -7 -7 -7 21 -7 -7 -7 -7 -7 -7 -7 -7 458
270602 2706 1 1 1993 -7 -7 -7 -7 29 -7 -7 -7 -7 -7 -7 -7 458
270901 2709 1 1 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
271001 2710 1 2 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
271002 2710 1 1 1988 -7 43 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
271003 2710 1 1 2004 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
271201 2712 2 2 1987 -7 39 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
271202 2712 2 1 1990 -7 -7 23 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
271203 2712 2 1 1991 -7 -7 -7 22 -7 -7 -7 -7 -7 -7 -7 -7 458
272001 2720 2 2 1975 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
272002 2720 2 1 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
272003 2720 2 2 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
272201 2722 3 1 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
272301 2723 3 1 1993 -7 -7 -7 -7 27 -7 -7 -7 -7 -7 -7 -7 458
272302 2723 3 2 1993 -7 -7 -7 -7 29 -7 -7 -7 -7 -7 -7 -7 458
272701 2727 3 1 1997 -7 -7 -7 -7 -7 -7 21 -7 -7 -7 -7 -7 458
272901 2729 3 1 1978 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
272902 2729 3 2 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
272903 2729 3 2 1996 -7 -7 -7 -7 -7 -7 27 -7 -7 -7 -7 -7 458
273101 2731 3 1 1988 -7 31 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
273102 2731 3 2 1991 -7 -7 -7 24 -7 -7 -7 -7 -7 -7 -7 -7 458
273501 2735 2 1 1984 30 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
273601 2736 3 2 1980 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
273701 2737 3 1 1980 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
273702 2737 3 1 1983 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
273703 2737 3 1 1987 -7 31 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
273901 2739 3 1 1992 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
273902 2739 3 2 1995 -7 -7 -7 -7 -7 16 -7 -7 -7 -7 -7 -7 458
274001 2740 3 1 1990 -7 -7 -7 25 -7 -7 -7 -7 -7 -7 -7 -7 458
274002 2740 3 2 1998 -7 -7 -7 -7 -7 -7 -7 23 -7 -7 -7 -7 458
274201 2742 3 2 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
274202 2742 3 1 1986 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
274301 2743 2 2 1981 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
274302 2743 2 2 1990 -7 -7 -7 30 -7 -7 -7 -7 -7 -7 -7 -7 458
274401 2744 3 2 1986 -7 33 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
274601 2746 3 2 1976 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
274602 2746 3 1 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
274801 2748 3 2 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
274802 2748 3 1 1985 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
275201 2752 3 1 1974 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
275202 2752 3 2 1977 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
275203 2752 3 1 1982 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 458
